老磊,瘤开,困档,版档,措扁鼻 观 老荤樊
01-01 15:00,措傈,36.372,127.3721,1798616
01-01 16:00,措傈,36.372,127.3721,1105393
01-01 17:00,措傈,36.372,127.3721,256371
01-01 18:00,措傈,36.372,127.3721,0
01-01 19:00,措傈,36.372,127.3721,0
01-01 20:00,措傈,36.372,127.3721,0
01-01 21:00,措傈,36.372,127.3721,0
01-01 22:00,措傈,36.372,127.3721,0
01-01 23:00,措傈,36.372,127.3721,0
01-02 00:00,措傈,36.372,127.3721,0
01-02 01:00,措傈,36.372,127.3721,0
01-02 02:00,措傈,36.372,127.3721,0
01-02 03:00,措傈,36.372,127.3721,0
01-02 04:00,措傈,36.372,127.3721,0
01-02 05:00,措傈,36.372,127.3721,0
01-02 06:00,措傈,36.372,127.3721,0
01-02 07:00,措傈,36.372,127.3721,0
01-02 08:00,措傈,36.372,127.3721,261052
01-02 09:00,措傈,36.372,127.3721,1110561
01-02 10:00,措傈,36.372,127.3721,1804183
01-02 11:00,措傈,36.372,127.3721,2294647
01-02 12:00,措傈,36.372,127.3721,2548530
01-02 13:00,措傈,36.372,127.3721,2548530
01-02 14:00,措傈,36.372,127.3721,2294647
01-02 15:00,措傈,36.372,127.3721,1804183
01-02 16:00,措傈,36.372,127.3721,1110561
01-02 17:00,措傈,36.372,127.3721,261052
01-02 18:00,措傈,36.372,127.3721,0
01-02 19:00,措傈,36.372,127.3721,0
01-02 20:00,措傈,36.372,127.3721,0
01-02 21:00,措傈,36.372,127.3721,0
01-02 22:00,措傈,36.372,127.3721,0
01-02 23:00,措傈,36.372,127.3721,0
01-03 00:00,措傈,36.372,127.3721,0
01-03 01:00,措傈,36.372,127.3721,0
01-03 02:00,措傈,36.372,127.3721,0
01-03 03:00,措傈,36.372,127.3721,0
01-03 04:00,措傈,36.372,127.3721,0
01-03 05:00,措傈,36.372,127.3721,0
01-03 06:00,措傈,36.372,127.3721,0
01-03 07:00,措傈,36.372,127.3721,0
01-03 08:00,措傈,36.372,127.3721,266181
01-03 09:00,措傈,36.372,127.3721,1116215
01-03 10:00,措傈,36.372,127.3721,1810265
01-03 11:00,措傈,36.372,127.3721,2301033
01-03 12:00,措傈,36.372,127.3721,2555073
01-03 13:00,措傈,36.372,127.3721,2555073
01-03 14:00,措傈,36.372,127.3721,2301033
01-03 15:00,措傈,36.372,127.3721,1810265
01-03 16:00,措傈,36.372,127.3721,1116215
01-03 17:00,措傈,36.372,127.3721,266181
01-03 18:00,措傈,36.372,127.3721,0
01-03 19:00,措傈,36.372,127.3721,0
01-03 20:00,措傈,36.372,127.3721,0
01-03 21:00,措傈,36.372,127.3721,0
01-03 22:00,措傈,36.372,127.3721,0
01-03 23:00,措傈,36.372,127.3721,0
01-04 00:00,措傈,36.372,127.3721,0
01-04 01:00,措傈,36.372,127.3721,0
01-04 02:00,措傈,36.372,127.3721,0
01-04 03:00,措傈,36.372,127.3721,0
01-04 04:00,措傈,36.372,127.3721,0
01-04 05:00,措傈,36.372,127.3721,0
01-04 06:00,措傈,36.372,127.3721,0
01-04 07:00,措傈,36.372,127.3721,0
01-04 08:00,措傈,36.372,127.3721,271754
01-04 09:00,措傈,36.372,127.3721,1122351
01-04 10:00,措傈,36.372,127.3721,1816860
01-04 11:00,措傈,36.372,127.3721,2307953
01-04 12:00,措傈,36.372,127.3721,2562161
01-04 13:00,措傈,36.372,127.3721,2562161
01-04 14:00,措傈,36.372,127.3721,2307953
01-04 15:00,措傈,36.372,127.3721,1816860
01-04 16:00,措傈,36.372,127.3721,1122351
01-04 17:00,措傈,36.372,127.3721,271754
01-04 18:00,措傈,36.372,127.3721,0
01-04 19:00,措傈,36.372,127.3721,0
01-04 20:00,措傈,36.372,127.3721,0
01-04 21:00,措傈,36.372,127.3721,0
01-04 22:00,措傈,36.372,127.3721,0
01-04 23:00,措傈,36.372,127.3721,0
01-05 00:00,措傈,36.372,127.3721,0
01-05 01:00,措傈,36.372,127.3721,0
01-05 02:00,措傈,36.372,127.3721,0
01-05 03:00,措傈,36.372,127.3721,0
01-05 04:00,措傈,36.372,127.3721,0
01-05 05:00,措傈,36.372,127.3721,0
01-05 06:00,措傈,36.372,127.3721,0
01-05 07:00,措傈,36.372,127.3721,0
01-05 08:00,措傈,36.372,127.3721,277768
01-05 09:00,措傈,36.372,127.3721,1128964
01-05 10:00,措傈,36.372,127.3721,1823963
01-05 11:00,措傈,36.372,127.3721,2315401
01-05 12:00,措傈,36.372,127.3721,2569789
01-05 13:00,措傈,36.372,127.3721,2569789
01-05 14:00,措傈,36.372,127.3721,2315401
01-05 15:00,措傈,36.372,127.3721,1823963
01-05 16:00,措傈,36.372,127.3721,1128964
01-05 17:00,措傈,36.372,127.3721,277768
01-05 18:00,措傈,36.372,127.3721,0
01-05 19:00,措傈,36.372,127.3721,0
01-05 20:00,措傈,36.372,127.3721,0
01-05 21:00,措傈,36.372,127.3721,0
01-05 22:00,措傈,36.372,127.3721,0
01-05 23:00,措傈,36.372,127.3721,0
01-06 00:00,措傈,36.372,127.3721,0
01-06 01:00,措傈,36.372,127.3721,0
01-06 02:00,措傈,36.372,127.3721,0
01-06 03:00,措傈,36.372,127.3721,0
01-06 04:00,措傈,36.372,127.3721,0
01-06 05:00,措傈,36.372,127.3721,0
01-06 06:00,措傈,36.372,127.3721,0
01-06 07:00,措傈,36.372,127.3721,0
01-06 08:00,措傈,36.372,127.3721,284221
01-06 09:00,措傈,36.372,127.3721,1136052
01-06 10:00,措傈,36.372,127.3721,1831569
01-06 11:00,措傈,36.372,127.3721,2323374
01-06 12:00,措傈,36.372,127.3721,2577951
01-06 13:00,措傈,36.372,127.3721,2577951
01-06 14:00,措傈,36.372,127.3721,2323374
01-06 15:00,措傈,36.372,127.3721,1831569
01-06 16:00,措傈,36.372,127.3721,1136052
01-06 17:00,措傈,36.372,127.3721,284221
01-06 18:00,措傈,36.372,127.3721,0
01-06 19:00,措傈,36.372,127.3721,0
01-06 20:00,措傈,36.372,127.3721,0
01-06 21:00,措傈,36.372,127.3721,0
01-06 22:00,措傈,36.372,127.3721,0
01-06 23:00,措傈,36.372,127.3721,0
01-07 00:00,措傈,36.372,127.3721,0
01-07 01:00,措傈,36.372,127.3721,0
01-07 02:00,措傈,36.372,127.3721,0
01-07 03:00,措傈,36.372,127.3721,0
01-07 04:00,措傈,36.372,127.3721,0
01-07 05:00,措傈,36.372,127.3721,0
01-07 06:00,措傈,36.372,127.3721,0
01-07 07:00,措傈,36.372,127.3721,0
01-07 08:00,措傈,36.372,127.3721,291109
01-07 09:00,措傈,36.372,127.3721,1143609
01-07 10:00,措傈,36.372,127.3721,1839673
01-07 11:00,措傈,36.372,127.3721,2331864
01-07 12:00,措傈,36.372,127.3721,2586641
01-07 13:00,措傈,36.372,127.3721,2586641
01-07 14:00,措傈,36.372,127.3721,2331864
01-07 15:00,措傈,36.372,127.3721,1839673
01-07 16:00,措傈,36.372,127.3721,1143609
01-07 17:00,措傈,36.372,127.3721,291109
01-07 18:00,措傈,36.372,127.3721,0
01-07 19:00,措傈,36.372,127.3721,0
01-07 20:00,措傈,36.372,127.3721,0
01-07 21:00,措傈,36.372,127.3721,0
01-07 22:00,措傈,36.372,127.3721,0
01-07 23:00,措傈,36.372,127.3721,0
01-08 00:00,措傈,36.372,127.3721,0
01-08 01:00,措傈,36.372,127.3721,0
01-08 02:00,措傈,36.372,127.3721,0
01-08 03:00,措傈,36.372,127.3721,0
01-08 04:00,措傈,36.372,127.3721,0
01-08 05:00,措傈,36.372,127.3721,0
01-08 06:00,措傈,36.372,127.3721,0
01-08 07:00,措傈,36.372,127.3721,0
01-08 08:00,措傈,36.372,127.3721,298429
01-08 09:00,措傈,36.372,127.3721,1151632
01-08 10:00,措傈,36.372,127.3721,1848269
01-08 11:00,措傈,36.372,127.3721,2340866
01-08 12:00,措傈,36.372,127.3721,2595853
01-08 13:00,措傈,36.372,127.3721,2595853
01-08 14:00,措傈,36.372,127.3721,2340866
01-08 15:00,措傈,36.372,127.3721,1848269
01-08 16:00,措傈,36.372,127.3721,1151632
01-08 17:00,措傈,36.372,127.3721,298429
01-08 18:00,措傈,36.372,127.3721,0
01-08 19:00,措傈,36.372,127.3721,0
01-08 20:00,措傈,36.372,127.3721,0
01-08 21:00,措傈,36.372,127.3721,0
01-08 22:00,措傈,36.372,127.3721,0
01-08 23:00,措傈,36.372,127.3721,0
01-09 00:00,措傈,36.372,127.3721,0
01-09 01:00,措傈,36.372,127.3721,0
01-09 02:00,措傈,36.372,127.3721,0
01-09 03:00,措傈,36.372,127.3721,0
01-09 04:00,措傈,36.372,127.3721,0
01-09 05:00,措傈,36.372,127.3721,0
01-09 06:00,措傈,36.372,127.3721,0
01-09 07:00,措傈,36.372,127.3721,0
01-09 08:00,措傈,36.372,127.3721,306175
01-09 09:00,措傈,36.372,127.3721,1160114
01-09 10:00,措傈,36.372,127.3721,1857351
01-09 11:00,措傈,36.372,127.3721,2350373
01-09 12:00,措傈,36.372,127.3721,2605580
01-09 13:00,措傈,36.372,127.3721,2605580
01-09 14:00,措傈,36.372,127.3721,2350373
01-09 15:00,措傈,36.372,127.3721,1857351
01-09 16:00,措傈,36.372,127.3721,1160114
01-09 17:00,措傈,36.372,127.3721,306175
01-09 18:00,措傈,36.372,127.3721,0
01-09 19:00,措傈,36.372,127.3721,0
01-09 20:00,措傈,36.372,127.3721,0
01-09 21:00,措傈,36.372,127.3721,0
01-09 22:00,措傈,36.372,127.3721,0
01-09 23:00,措傈,36.372,127.3721,0
01-10 00:00,措傈,36.372,127.3721,0
01-10 01:00,措傈,36.372,127.3721,0
01-10 02:00,措傈,36.372,127.3721,0
01-10 03:00,措傈,36.372,127.3721,0
01-10 04:00,措傈,36.372,127.3721,0
01-10 05:00,措傈,36.372,127.3721,0
01-10 06:00,措傈,36.372,127.3721,0
01-10 07:00,措傈,36.372,127.3721,0
01-10 08:00,措傈,36.372,127.3721,314345
01-10 09:00,措傈,36.372,127.3721,1169050
01-10 10:00,措傈,36.372,127.3721,1866914
01-10 11:00,措傈,36.372,127.3721,2360378
01-10 12:00,措傈,36.372,127.3721,2615814
01-10 13:00,措傈,36.372,127.3721,2615814
01-10 14:00,措傈,36.372,127.3721,2360378
01-10 15:00,措傈,36.372,127.3721,1866914
01-10 16:00,措傈,36.372,127.3721,1169050
01-10 17:00,措傈,36.372,127.3721,314345
01-10 18:00,措傈,36.372,127.3721,0
01-10 19:00,措傈,36.372,127.3721,0
01-10 20:00,措傈,36.372,127.3721,0
01-10 21:00,措傈,36.372,127.3721,0
01-10 22:00,措傈,36.372,127.3721,0
01-10 23:00,措傈,36.372,127.3721,0
01-11 00:00,措傈,36.372,127.3721,0
01-11 01:00,措傈,36.372,127.3721,0
01-11 02:00,措傈,36.372,127.3721,0
01-11 03:00,措傈,36.372,127.3721,0
01-11 04:00,措傈,36.372,127.3721,0
01-11 05:00,措傈,36.372,127.3721,0
01-11 06:00,措傈,36.372,127.3721,0
01-11 07:00,措傈,36.372,127.3721,0
01-11 08:00,措傈,36.372,127.3721,322933
01-11 09:00,措傈,36.372,127.3721,1178435
01-11 10:00,措傈,36.372,127.3721,1876950
01-11 11:00,措傈,36.372,127.3721,2370874
01-11 12:00,措傈,36.372,127.3721,2626548
01-11 13:00,措傈,36.372,127.3721,2626548
01-11 14:00,措傈,36.372,127.3721,2370874
01-11 15:00,措傈,36.372,127.3721,1876950
01-11 16:00,措傈,36.372,127.3721,1178435
01-11 17:00,措傈,36.372,127.3721,322933
01-11 18:00,措傈,36.372,127.3721,0
01-11 19:00,措傈,36.372,127.3721,0
01-11 20:00,措傈,36.372,127.3721,0
01-11 21:00,措傈,36.372,127.3721,0
01-11 22:00,措傈,36.372,127.3721,0
01-11 23:00,措傈,36.372,127.3721,0
01-12 00:00,措傈,36.372,127.3721,0
01-12 01:00,措傈,36.372,127.3721,0
01-12 02:00,措傈,36.372,127.3721,0
01-12 03:00,措傈,36.372,127.3721,0
01-12 04:00,措傈,36.372,127.3721,0
01-12 05:00,措傈,36.372,127.3721,0
01-12 06:00,措傈,36.372,127.3721,0
01-12 07:00,措傈,36.372,127.3721,0
01-12 08:00,措傈,36.372,127.3721,331936
01-12 09:00,措傈,36.372,127.3721,1188264
01-12 10:00,措傈,36.372,127.3721,1887453
01-12 11:00,措傈,36.372,127.3721,2381854
01-12 12:00,措傈,36.372,127.3721,2637775
01-12 13:00,措傈,36.372,127.3721,2637775
01-12 14:00,措傈,36.372,127.3721,2381854
01-12 15:00,措傈,36.372,127.3721,1887453
01-12 16:00,措傈,36.372,127.3721,1188264
01-12 17:00,措傈,36.372,127.3721,331936
01-12 18:00,措傈,36.372,127.3721,0
01-12 19:00,措傈,36.372,127.3721,0
01-12 20:00,措傈,36.372,127.3721,0
01-12 21:00,措傈,36.372,127.3721,0
01-12 22:00,措傈,36.372,127.3721,0
01-12 23:00,措傈,36.372,127.3721,0
01-13 00:00,措傈,36.372,127.3721,0
01-13 01:00,措傈,36.372,127.3721,0
01-13 02:00,措傈,36.372,127.3721,0
01-13 03:00,措傈,36.372,127.3721,0
01-13 04:00,措傈,36.372,127.3721,0
01-13 05:00,措傈,36.372,127.3721,0
01-13 06:00,措傈,36.372,127.3721,0
01-13 07:00,措傈,36.372,127.3721,0
01-13 08:00,措傈,36.372,127.3721,341348
01-13 09:00,措傈,36.372,127.3721,1198529
01-13 10:00,措傈,36.372,127.3721,1898415
01-13 11:00,措傈,36.372,127.3721,2393309
01-13 12:00,措傈,36.372,127.3721,2649485
01-13 13:00,措傈,36.372,127.3721,2649485
01-13 14:00,措傈,36.372,127.3721,2393309
01-13 15:00,措傈,36.372,127.3721,1898415
01-13 16:00,措傈,36.372,127.3721,1198529
01-13 17:00,措傈,36.372,127.3721,341348
01-13 18:00,措傈,36.372,127.3721,0
01-13 19:00,措傈,36.372,127.3721,0
01-13 20:00,措傈,36.372,127.3721,0
01-13 21:00,措傈,36.372,127.3721,0
01-13 22:00,措傈,36.372,127.3721,0
01-13 23:00,措傈,36.372,127.3721,0
01-14 00:00,措傈,36.372,127.3721,0
01-14 01:00,措傈,36.372,127.3721,0
01-14 02:00,措傈,36.372,127.3721,0
01-14 03:00,措傈,36.372,127.3721,0
01-14 04:00,措傈,36.372,127.3721,0
01-14 05:00,措傈,36.372,127.3721,0
01-14 06:00,措傈,36.372,127.3721,0
01-14 07:00,措傈,36.372,127.3721,0
01-14 08:00,措傈,36.372,127.3721,351163
01-14 09:00,措傈,36.372,127.3721,1209225
01-14 10:00,措傈,36.372,127.3721,1909829
01-14 11:00,措傈,36.372,127.3721,2405231
01-14 12:00,措傈,36.372,127.3721,2661670
01-14 13:00,措傈,36.372,127.3721,2661670
01-14 14:00,措傈,36.372,127.3721,2405231
01-14 15:00,措傈,36.372,127.3721,1909829
01-14 16:00,措傈,36.372,127.3721,1209225
01-14 17:00,措傈,36.372,127.3721,351163
01-14 18:00,措傈,36.372,127.3721,0
01-14 19:00,措傈,36.372,127.3721,0
01-14 20:00,措傈,36.372,127.3721,0
01-14 21:00,措傈,36.372,127.3721,0
01-14 22:00,措傈,36.372,127.3721,0
01-14 23:00,措傈,36.372,127.3721,0
01-15 00:00,措傈,36.372,127.3721,0
01-15 01:00,措傈,36.372,127.3721,0
01-15 02:00,措傈,36.372,127.3721,0
01-15 03:00,措傈,36.372,127.3721,0
01-15 04:00,措傈,36.372,127.3721,0
01-15 05:00,措傈,36.372,127.3721,0
01-15 06:00,措傈,36.372,127.3721,0
01-15 07:00,措傈,36.372,127.3721,0
01-15 08:00,措傈,36.372,127.3721,361378
01-15 09:00,措傈,36.372,127.3721,1220344
01-15 10:00,措傈,36.372,127.3721,1921687
01-15 11:00,措傈,36.372,127.3721,2417611
01-15 12:00,措傈,36.372,127.3721,2674321
01-15 13:00,措傈,36.372,127.3721,2674321
01-15 14:00,措傈,36.372,127.3721,2417611
01-15 15:00,措傈,36.372,127.3721,1921687
01-15 16:00,措傈,36.372,127.3721,1220344
01-15 17:00,措傈,36.372,127.3721,361378
01-15 18:00,措傈,36.372,127.3721,0
01-15 19:00,措傈,36.372,127.3721,0
01-15 20:00,措傈,36.372,127.3721,0
01-15 21:00,措傈,36.372,127.3721,0
01-15 22:00,措傈,36.372,127.3721,0
01-15 23:00,措傈,36.372,127.3721,0
01-16 00:00,措傈,36.372,127.3721,0
01-16 01:00,措傈,36.372,127.3721,0
01-16 02:00,措傈,36.372,127.3721,0
01-16 03:00,措傈,36.372,127.3721,0
01-16 04:00,措傈,36.372,127.3721,0
01-16 05:00,措傈,36.372,127.3721,0
01-16 06:00,措傈,36.372,127.3721,0
01-16 07:00,措傈,36.372,127.3721,0
01-16 08:00,措傈,36.372,127.3721,371986
01-16 09:00,措傈,36.372,127.3721,1231880
01-16 10:00,措傈,36.372,127.3721,1933981
01-16 11:00,措傈,36.372,127.3721,2430442
01-16 12:00,措傈,36.372,127.3721,2687428
01-16 13:00,措傈,36.372,127.3721,2687428
01-16 14:00,措傈,36.372,127.3721,2430442
01-16 15:00,措傈,36.372,127.3721,1933981
01-16 16:00,措傈,36.372,127.3721,1231880
01-16 17:00,措傈,36.372,127.3721,371986
01-16 18:00,措傈,36.372,127.3721,0
01-16 19:00,措傈,36.372,127.3721,0
01-16 20:00,措傈,36.372,127.3721,0
01-16 21:00,措傈,36.372,127.3721,0
01-16 22:00,措傈,36.372,127.3721,0
01-16 23:00,措傈,36.372,127.3721,0
01-17 00:00,措傈,36.372,127.3721,0
01-17 01:00,措傈,36.372,127.3721,0
01-17 02:00,措傈,36.372,127.3721,0
01-17 03:00,措傈,36.372,127.3721,0
01-17 04:00,措傈,36.372,127.3721,0
01-17 05:00,措傈,36.372,127.3721,0
01-17 06:00,措傈,36.372,127.3721,0
01-17 07:00,措傈,36.372,127.3721,0
01-17 08:00,措傈,36.372,127.3721,382981
01-17 09:00,措傈,36.372,127.3721,1243826
01-17 10:00,措傈,36.372,127.3721,1946703
01-17 11:00,措傈,36.372,127.3721,2443712
01-17 12:00,措傈,36.372,127.3721,2700983
01-17 13:00,措傈,36.372,127.3721,2700983
01-17 14:00,措傈,36.372,127.3721,2443712
01-17 15:00,措傈,36.372,127.3721,1946703
01-17 16:00,措傈,36.372,127.3721,1243826
01-17 17:00,措傈,36.372,127.3721,382981
01-17 18:00,措傈,36.372,127.3721,0
01-17 19:00,措傈,36.372,127.3721,0
01-17 20:00,措傈,36.372,127.3721,0
01-17 21:00,措傈,36.372,127.3721,0
01-17 22:00,措傈,36.372,127.3721,0
01-17 23:00,措傈,36.372,127.3721,0
01-18 00:00,措傈,36.372,127.3721,0
01-18 01:00,措傈,36.372,127.3721,0
01-18 02:00,措傈,36.372,127.3721,0
01-18 03:00,措傈,36.372,127.3721,0
01-18 04:00,措傈,36.372,127.3721,0
01-18 05:00,措傈,36.372,127.3721,0
01-18 06:00,措傈,36.372,127.3721,0
01-18 07:00,措傈,36.372,127.3721,0
01-18 08:00,措傈,36.372,127.3721,394358
01-18 09:00,措傈,36.372,127.3721,1256174
01-18 10:00,措傈,36.372,127.3721,1959844
01-18 11:00,措傈,36.372,127.3721,2457413
01-18 12:00,措傈,36.372,127.3721,2714974
01-18 13:00,措傈,36.372,127.3721,2714974
01-18 14:00,措傈,36.372,127.3721,2457413
01-18 15:00,措傈,36.372,127.3721,1959844
01-18 16:00,措傈,36.372,127.3721,1256174
01-18 17:00,措傈,36.372,127.3721,394358
01-18 18:00,措傈,36.372,127.3721,0
01-18 19:00,措傈,36.372,127.3721,0
01-18 20:00,措傈,36.372,127.3721,0
01-18 21:00,措傈,36.372,127.3721,0
01-18 22:00,措傈,36.372,127.3721,0
01-18 23:00,措傈,36.372,127.3721,0
01-19 00:00,措傈,36.372,127.3721,0
01-19 01:00,措傈,36.372,127.3721,0
01-19 02:00,措傈,36.372,127.3721,0
01-19 03:00,措傈,36.372,127.3721,0
01-19 04:00,措傈,36.372,127.3721,0
01-19 05:00,措傈,36.372,127.3721,0
01-19 06:00,措傈,36.372,127.3721,0
01-19 07:00,措傈,36.372,127.3721,0
01-19 08:00,措傈,36.372,127.3721,406110
01-19 09:00,措傈,36.372,127.3721,1268916
01-19 10:00,措傈,36.372,127.3721,1973394
01-19 11:00,措傈,36.372,127.3721,2471535
01-19 12:00,措傈,36.372,127.3721,2729392
01-19 13:00,措傈,36.372,127.3721,2729392
01-19 14:00,措傈,36.372,127.3721,2471535
01-19 15:00,措傈,36.372,127.3721,1973394
01-19 16:00,措傈,36.372,127.3721,1268916
01-19 17:00,措傈,36.372,127.3721,406110
01-19 18:00,措傈,36.372,127.3721,0
01-19 19:00,措傈,36.372,127.3721,0
01-19 20:00,措傈,36.372,127.3721,0
01-19 21:00,措傈,36.372,127.3721,0
01-19 22:00,措傈,36.372,127.3721,0
01-19 23:00,措傈,36.372,127.3721,0
01-20 00:00,措傈,36.372,127.3721,0
01-20 01:00,措傈,36.372,127.3721,0
01-20 02:00,措傈,36.372,127.3721,0
01-20 03:00,措傈,36.372,127.3721,0
01-20 04:00,措傈,36.372,127.3721,0
01-20 05:00,措傈,36.372,127.3721,0
01-20 06:00,措傈,36.372,127.3721,0
01-20 07:00,措傈,36.372,127.3721,0
01-20 08:00,措傈,36.372,127.3721,418231
01-20 09:00,措傈,36.372,127.3721,1282045
01-20 10:00,措傈,36.372,127.3721,1987346
01-20 11:00,措傈,36.372,127.3721,2486068
01-20 12:00,措傈,36.372,127.3721,2744226
01-20 13:00,措傈,36.372,127.3721,2744226
01-20 14:00,措傈,36.372,127.3721,2486068
01-20 15:00,措傈,36.372,127.3721,1987346
01-20 16:00,措傈,36.372,127.3721,1282045
01-20 17:00,措傈,36.372,127.3721,418231
01-20 18:00,措傈,36.372,127.3721,0
01-20 19:00,措傈,36.372,127.3721,0
01-20 20:00,措傈,36.372,127.3721,0
01-20 21:00,措傈,36.372,127.3721,0
01-20 22:00,措傈,36.372,127.3721,0
01-20 23:00,措傈,36.372,127.3721,0
01-21 00:00,措傈,36.372,127.3721,0
01-21 01:00,措傈,36.372,127.3721,0
01-21 02:00,措傈,36.372,127.3721,0
01-21 03:00,措傈,36.372,127.3721,0
01-21 04:00,措傈,36.372,127.3721,0
01-21 05:00,措傈,36.372,127.3721,0
01-21 06:00,措傈,36.372,127.3721,0
01-21 07:00,措傈,36.372,127.3721,0
01-21 08:00,措傈,36.372,127.3721,430715
01-21 09:00,措傈,36.372,127.3721,1295552
01-21 10:00,措傈,36.372,127.3721,2001688
01-21 11:00,措傈,36.372,127.3721,2501002
01-21 12:00,措傈,36.372,127.3721,2759466
01-21 13:00,措傈,36.372,127.3721,2759466
01-21 14:00,措傈,36.372,127.3721,2501002
01-21 15:00,措傈,36.372,127.3721,2001688
01-21 16:00,措傈,36.372,127.3721,1295552
01-21 17:00,措傈,36.372,127.3721,430715
01-21 18:00,措傈,36.372,127.3721,0
01-21 19:00,措傈,36.372,127.3721,0
01-21 20:00,措傈,36.372,127.3721,0
01-21 21:00,措傈,36.372,127.3721,0
01-21 22:00,措傈,36.372,127.3721,0
01-21 23:00,措傈,36.372,127.3721,0
01-22 00:00,措傈,36.372,127.3721,0
01-22 01:00,措傈,36.372,127.3721,0
01-22 02:00,措傈,36.372,127.3721,0
01-22 03:00,措傈,36.372,127.3721,0
01-22 04:00,措傈,36.372,127.3721,0
01-22 05:00,措傈,36.372,127.3721,0
01-22 06:00,措傈,36.372,127.3721,0
01-22 07:00,措傈,36.372,127.3721,0
01-22 08:00,措傈,36.372,127.3721,443554
01-22 09:00,措傈,36.372,127.3721,1309429
01-22 10:00,措傈,36.372,127.3721,2016413
01-22 11:00,措傈,36.372,127.3721,2516326
01-22 12:00,措傈,36.372,127.3721,2775100
01-22 13:00,措傈,36.372,127.3721,2775100
01-22 14:00,措傈,36.372,127.3721,2516326
01-22 15:00,措傈,36.372,127.3721,2016413
01-22 16:00,措傈,36.372,127.3721,1309429
01-22 17:00,措傈,36.372,127.3721,443554
01-22 18:00,措傈,36.372,127.3721,0
01-22 19:00,措傈,36.372,127.3721,0
01-22 20:00,措傈,36.372,127.3721,0
01-22 21:00,措傈,36.372,127.3721,0
01-22 22:00,措傈,36.372,127.3721,0
01-22 23:00,措傈,36.372,127.3721,0
01-23 00:00,措傈,36.372,127.3721,0
01-23 01:00,措傈,36.372,127.3721,0
01-23 02:00,措傈,36.372,127.3721,0
01-23 03:00,措傈,36.372,127.3721,0
01-23 04:00,措傈,36.372,127.3721,0
